title,description,published date,url,publisher,sentiment_score,sentiment_probs
Make a Move on Nvidia Stock While It Sits at November's Levels - Yahoo Finance,Make a Move on Nvidia Stock While It Sits at November's Levels  Yahoo Finance,2022-01-05,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9tb3ZlLW52aWRpYS1zdG9jay13aGlsZS1zaXRzLTE4MzcxOTQ5NC5odG1s0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.0002793628955259919, 0.9956480860710144, 0.004072573501616716]]"
Nvidia Exploring Various Multi-Chip GPU Designs - Tom's Hardware,Nvidia Exploring Various Multi-Chip GPU Designs  Tom's Hardware,2022-01-07,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LnRvbXNoYXJkd2FyZS5jb20vbmV3cy9udmlkaWEtZXhwbG9yaW5nLXZhcmlvdXMtbXVsdGktY2hpcC1ncHUtZGVzaWduc9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.tomshardware.com', 'title': ""Tom's Hardware""}",2.0,"[[0.010349745862185955, 0.040843941271305084, 0.9488064050674438]]"
Nvidia Research Plots A Course To Multiple Multichip GPU Engines - The Next Platform,Nvidia Research Plots A Course To Multiple Multichip GPU Engines  The Next Platform,2022-01-06,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3Lm5leHRwbGF0Zm9ybS5jb20vMjAyMi8wMS8wNi9udmlkaWEtcmVzZWFyY2gtcGxvdHMtYS1jb3Vyc2UtdG8tbXVsdGlwbGUtbXVsdGljaGlwLWdwdS1lbmdpbmVzL9IBbWh0dHBzOi8vd3d3Lm5leHRwbGF0Zm9ybS5jb20vMjAyMi8wMS8wNi9udmlkaWEtcmVzZWFyY2gtcGxvdHMtYS1jb3Vyc2UtdG8tbXVsdGlwbGUtbXVsdGljaGlwLWdwdS1lbmdpbmVzL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nextplatform.com', 'title': 'The Next Platform'}",1.0,"[[5.778534978162497e-05, 0.999849796295166, 9.240045619662851e-05]]"
NVIDIA Launches a Free Version of Omniverse for Creators - MUO - MakeUseOf,NVIDIA Launches a Free Version of Omniverse for Creators  MUO - MakeUseOf,2022-01-07,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3Lm1ha2V1c2VvZi5jb20vbnZpZGlhLWxhdW5jaGVzLWZyZWUtdmVyc2lvbi1vZi1vbW5pdmVyc2Uv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.makeuseof.com', 'title': 'MUO - MakeUseOf'}",2.0,"[[0.000527934345882386, 0.22445827722549438, 0.7750137448310852]]"
HP Z2 Mini G9 launches with Nvidia RTX A2000 GPU - Develop3D,HP Z2 Mini G9 launches with Nvidia RTX A2000 GPU  Develop3D,2022-01-07,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vZGV2ZWxvcDNkLmNvbS93b3Jrc3RhdGlvbnMvaHAtejItbWluaS1nOS1sYXVuY2hlcy13aXRoLW52aWRpYS1ydHgtYTIwMDAtZ3B1L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://develop3d.com', 'title': 'Develop3D'}",2.0,"[[0.00016472071001771837, 0.0006506075733341277, 0.9991846680641174]]"
Nvidia's upgraded AI art tool turned my obscure squiggles into a masterpiece - PC Gamer,Nvidia's upgraded AI art tool turned my obscure squiggles into a masterpiece  PC Gamer,2022-01-06,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnBjZ2FtZXIuY29tL252aWRpYXMtdXBncmFkZWQtYWktYXJ0LXRvb2wtdHVybmVkLW15LW9ic2N1cmUtc3F1aWdnbGVzLWludG8tYS1tYXN0ZXJwaWVjZS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pcgamer.com', 'title': 'PC Gamer'}",2.0,"[[0.00045845290878787637, 0.13024002313613892, 0.8693015575408936]]"
NVIDIA Releases Omniverse Audio2Face 2021.3.2 - 80.lv,NVIDIA Releases Omniverse Audio2Face 2021.3.2  80.lv,2022-01-06,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vODAubHYvYXJ0aWNsZXMvbnZpZGlhLXJlbGVhc2VzLW9tbml2ZXJzZS1hdWRpbzJmYWNlLTIwMjEtMy0yL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://80.lv', 'title': '80.lv'}",1.0,"[[0.00022638139489572495, 0.9725000262260437, 0.027273666113615036]]"
"CES 2022: AMD, Intel, and Nvidia make CPUs and GPUs buddy up - ZDNet","CES 2022: AMD, Intel, and Nvidia make CPUs and GPUs buddy up  ZDNet",2022-01-06,https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL2F0LWNlcy1jcHVzLWFuZC1ncHVzLWJ1ZGR5LXVwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.zdnet.com', 'title': 'ZDNet'}",2.0,"[[0.00024264439707621932, 0.0016696024686098099, 0.9980878233909607]]"
Intel's take on Nvidia DLSS will benefit PCs more than its Arc GPUs - PCGamesN,Intel's take on Nvidia DLSS will benefit PCs more than its Arc GPUs  PCGamesN,2022-01-06,https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3LnBjZ2FtZXNuLmNvbS9pbnRlbC9kbHNzLWdhbWluZy1wYy1ncHXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.pcgamesn.com', 'title': 'PCGamesN'}",2.0,"[[0.00019997400522697717, 0.0002602229651529342, 0.999539852142334]]"
Nvidia RTX 3090 Ti vs AMD Radeon RX 6900 XT: Who will win? - TrustedReviews,Nvidia RTX 3090 Ti vs AMD Radeon RX 6900 XT: Who will win?  TrustedReviews,2022-01-06,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnRydXN0ZWRyZXZpZXdzLmNvbS92ZXJzdXMvbnZpZGlhLXJ0eC0zMDkwLXRpLXZzLWFtZC1yYWRlb24tcngtNjkwMC14dC13aG8td2lsbC13aW4tNDE5NDQ3M9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.trustedreviews.com', 'title': 'TrustedReviews'}",1.0,"[[5.651471656165086e-05, 0.9997798800468445, 0.00016357473214156926]]"
"NVIDIA is offering a four-hour, self-paced course on MLOps - Analytics India Magazine","NVIDIA is offering a four-hour, self-paced course on MLOps  Analytics India Magazine",2022-01-06,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vYW5hbHl0aWNzaW5kaWFtYWcuY29tL252aWRpYS1pcy1vZmZlcmluZy1hLWZvdXItaG91ci1zZWxmLXBhY2VkLWNvdXJzZS1vbi1tbG9wcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://analyticsindiamag.com', 'title': 'Analytics India Magazine'}",1.0,"[[4.827543307328597e-05, 0.9998582601547241, 9.345389116788283e-05]]"
Why Nvidia Stock Soared in 2021 - The Motley Fool,Why Nvidia Stock Soared in 2021  The Motley Fool,2022-01-10,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIyLzAxLzEwL3doeS1udmlkaWEtc3RvY2stc29hcmVkLWluLTIwMjEv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",2.0,"[[0.00024075584951788187, 0.0004725612816400826, 0.9992867112159729]]"
NVIDIA Vs Taiwan Semiconductor: Which Is The Better Semiconductor Stock? - Seeking Alpha,NVIDIA Vs Taiwan Semiconductor: Which Is The Better Semiconductor Stock?  Seeking Alpha,2022-01-10,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ0Nzg1MDYtbnZpZGlhLXZzLXRhaXdhbi1zZW1pY29uZHVjdG9yLXN0b2Nr0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://seekingalpha.com', 'title': 'Seeking Alpha'}",1.0,"[[8.104965672828257e-05, 0.9996050000190735, 0.0003139847540296614]]"
Flux Crypto Turns Up Web 3.0 Development With Nvidia Partnership - Yahoo Finance,Flux Crypto Turns Up Web 3.0 Development With Nvidia Partnership  Yahoo Finance,2022-01-10,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9mbHV4LWNyeXB0by10dXJucy0zLTAtMTU0NjEzMTEyLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.0011512552155181766, 0.7880152463912964, 0.21083351969718933]]"
Flux Crypto Turns Up Web 3.0 Development With Nvidia Partnership - InvestorPlace,Flux Crypto Turns Up Web 3.0 Development With Nvidia Partnership  InvestorPlace,2022-01-10,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMi8wMS9mbHV4LWNyeXB0by10dXJucy11cC13ZWItMy0wLWRldmVsb3BtZW50LXdpdGgtbnZpZGlhLXBhcnRuZXJzaGlwL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",2.0,"[[0.00027406669687479734, 0.0004449674452189356, 0.9992809891700745]]"
AMD Stock Price Alert: Buy the Dip Opportunity Is Here - TheStreet,AMD Stock Price Alert: Buy the Dip Opportunity Is Here  TheStreet,2022-01-10,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vaW52ZXN0aW5nL2J1eS10aGUtZGlwLWluLWFtZC1zdG9jay1ub3fSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[0.00010407326772110537, 0.9997583031654358, 0.0001376232539769262]]"
Should You Invest in the VanEck Semiconductor ETF (SMH)? - Yahoo Singapore News,Should You Invest in the VanEck Semiconductor ETF (SMH)?  Yahoo Singapore News,2022-01-10,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vc2cubmV3cy55YWhvby5jb20vaW52ZXN0LXZhbmVjay1zZW1pY29uZHVjdG9yLWV0Zi1zbWgtMTEyMDExOTI0Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://sg.news.yahoo.com', 'title': 'Yahoo Singapore News'}",2.0,"[[0.0002479613176546991, 0.0028791397344321012, 0.9968728423118591]]"
Forecast Of The Day: Nvidia's GPU Revenue - Trefis,Forecast Of The Day: Nvidia's GPU Revenue  Trefis,2022-01-11,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3LnRyZWZpcy5jb20vc3RvY2svbnZkYS9hcnRpY2xlcy81MzI3MTIvY29tcGFueS1vZi10aGUtZGF5LW52aWRpYXMtZ3B1LXJldmVudWUvMjAyMi0wMS0xMdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.trefis.com', 'title': 'Trefis'}",2.0,"[[0.00022178700601216406, 0.00013914500596001744, 0.9996390342712402]]"
NVIDIA Stock: The Next Trillion-Dollar Company? - TheStreet,NVIDIA Stock: The Next Trillion-Dollar Company?  TheStreet,2022-01-12,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vbWVtZXN0b2Nrcy9yZWRkaXQtdHJlbmRzL252aWRpYS1zdG9jay10aGUtbmV4dC10cmlsbGlvbi1kb2xsYXItY29tcGFuedIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",1.0,"[[8.854869520291686e-05, 0.9998692274093628, 4.2249233956681564e-05]]"
"The Top 10 Best-Performing Stocks of 2021: MRNA, F, NVDA - InvestorPlace","The Top 10 Best-Performing Stocks of 2021: MRNA, F, NVDA  InvestorPlace",2022-01-12,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMi8wMS90aGUtdG9wLTEwLWJlc3QtcGVyZm9ybWluZy1zdG9ja3Mtb2YtMjAyMS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://investorplace.com', 'title': 'InvestorPlace'}",2.0,"[[0.0005213682889007032, 0.010110749863088131, 0.9893677830696106]]"
Nvidia and Arm fight back as U.K. competition regulator considers blocking deal - CNBC,Nvidia and Arm fight back as U.K. competition regulator considers blocking deal  CNBC,2022-01-11,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMTEvbnZpZGlhLWFybS1kZWFsLWNoaXBtYWtlcnMtZmlnaHQtYmFjay1hcy1jbWEtY29uc2lkZXJzLWJsb2NraW5nLWRlYWwuaHRtbNIBbWh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIyLzAxLzExL252aWRpYS1hcm0tZGVhbC1jaGlwbWFrZXJzLWZpZ2h0LWJhY2stYXMtY21hLWNvbnNpZGVycy1ibG9ja2luZy1kZWFsLmh0bWw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",1.0,"[[0.0007829928072169423, 0.9973161816596985, 0.0019008578965440392]]"
Indore: 200 + fined for using modified bike silencer - Free Press Journal,Indore: 200 + fined for using modified bike silencer  Free Press Journal,2022-01-12,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LmZyZWVwcmVzc2pvdXJuYWwuaW4vaW5kb3JlL2luZG9yZS0yMDAtZmluZWQtZm9yLXVzaW5nbW9kaWZpZWQtYmlrZS1zaWxlbmNlctIBW2h0dHBzOi8vd3d3LmZyZWVwcmVzc2pvdXJuYWwuaW4vYW1wL2luZG9yZS9pbmRvcmUtMjAwLWZpbmVkLWZvci11c2luZ21vZGlmaWVkLWJpa2Utc2lsZW5jZXI?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.freepressjournal.in', 'title': 'Free Press Journal'}",1.0,"[[0.38265079259872437, 0.6140133738517761, 0.0033358121290802956]]"
"Nvidia Could Be the Stock of the Decade, so Make the Most of Its Pullback - Yahoo Finance","Nvidia Could Be the Stock of the Decade, so Make the Most of Its Pullback  Yahoo Finance",2022-01-13,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9udmlkaWEtY291bGQtc3RvY2stZGVjYWRlLW1vc3QtMjAwNjA5MjU1Lmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.0001797598524717614, 0.9987698197364807, 0.0010503981029614806]]"
U.S. chip giant Nvidia is finding success in China by riding the country's EV boom - CNBC,U.S. chip giant Nvidia is finding success in China by riding the country's EV boom  CNBC,2022-01-13,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjIvMDEvMTQvbnZpZGlhLWlzLWZpbmRpbmctc3VjY2Vzcy1pbi1jaGluYS1ieS1yaWRpbmctdGhlLWVsZWN0cmljLXZlaGljbGUtYm9vbS5odG1s0gFvaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjIvMDEvMTQvbnZpZGlhLWlzLWZpbmRpbmctc3VjY2Vzcy1pbi1jaGluYS1ieS1yaWRpbmctdGhlLWVsZWN0cmljLXZlaGljbGUtYm9vbS5odG1s?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",2.0,"[[0.0002940598933491856, 0.01668797992169857, 0.9830180406570435]]"
"Phemex Aims to Lead the Blockchain Industry Into the Metaverse - Microsoft (NASDAQ:MSFT), NVIDIA (NASDAQ: - Benzinga","Phemex Aims to Lead the Blockchain Industry Into the Metaverse - Microsoft (NASDAQ:MSFT), NVIDIA (NASDAQ:  Benzinga",2022-01-13,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9tYXJrZXRzL2NyeXB0b2N1cnJlbmN5LzIyLzAxLzI1MDMzOTU4L3BoZW1leC1haW1zLXRvLWxlYWQtdGhlLWJsb2NrY2hhaW4taW5kdXN0cnktaW50by10aGUtbWV0YXZlcnNl0gEtaHR0cHM6Ly93d3cuYmVuemluZ2EuY29tL2FtcC9jb250ZW50LzI1MDMzOTU4?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.benzinga.com', 'title': 'Benzinga'}",1.0,"[[6.912853132234886e-05, 0.998519241809845, 0.0014116591773927212]]"
Manawar: Farmers memorandum to Governor over canal road construction - Free Press Journal,Manawar: Farmers memorandum to Governor over canal road construction  Free Press Journal,2022-01-13,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmZyZWVwcmVzc2pvdXJuYWwuaW4vaW5kb3JlL21hbmF3YXItZmFybWVycy1tZW1vcmFuZHVtLXRvLWdvdmVybm9yLW92ZXItY2FuYWwtcm9hZC1jb25zdHJ1Y3Rpb27SAW5odHRwczovL3d3dy5mcmVlcHJlc3Nqb3VybmFsLmluL2FtcC9pbmRvcmUvbWFuYXdhci1mYXJtZXJzLW1lbW9yYW5kdW0tdG8tZ292ZXJub3Itb3Zlci1jYW5hbC1yb2FkLWNvbnN0cnVjdGlvbg?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.freepressjournal.in', 'title': 'Free Press Journal'}",1.0,"[[0.3084220588207245, 0.6891693472862244, 0.0024086018092930317]]"
NVDA: 3 Chip Stocks to Buy Now that Power the Metaverse - StockNews.com,NVDA: 3 Chip Stocks to Buy Now that Power the Metaverse  StockNews.com,2022-01-14,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vc3RvY2tuZXdzLmNvbS9uZXdzL252ZGEtaW50Yy1tdS0zLWNoaXAtc3RvY2tzLXRvLWJ1eS1ub3ctdGhhdC1wb3dlci10aGUtbWV0YXZlcnNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://stocknews.com', 'title': 'StockNews.com'}",2.0,"[[0.0005045979632996023, 0.053569450974464417, 0.9459258913993835]]"
45 Finalists Announced for the 2022 SXSW Pitch Startup Event - sxsw.com,45 Finalists Announced for the 2022 SXSW Pitch Startup Event  sxsw.com,2022-01-18,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LnN4c3cuY29tL25ld3MvMjAyMi9maW5hbGlzdHMtYW5ub3VuY2VkLWZvci10aGUtMjAyMi1zeHN3LXBpdGNoLXN0YXJ0dXAtZXZlbnQv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sxsw.com', 'title': 'sxsw.com'}",1.0,"[[0.00011808307317551225, 0.9939743876457214, 0.0059075728058815]]"
A Dozen Favorite Stocks To Buy For 2022 From Argus Research - Forbes,A Dozen Favorite Stocks To Buy For 2022 From Argus Research  Forbes,2022-01-18,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbW9uZXlzaG93LzIwMjIvMDEvMTgvYS1kb3plbi1mYXZvcml0ZS1zdG9ja3MtZnJvbS1hcmd1cy1yZXNlYXJjaC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.forbes.com', 'title': 'Forbes'}",2.0,"[[0.0002603703469503671, 0.0001410902477800846, 0.9995985627174377]]"
Coinbase And Mastercard Want To Make It Easier For You To Buy NFTs - TheStreet,Coinbase And Mastercard Want To Make It Easier For You To Buy NFTs  TheStreet,2022-01-18,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vaW52ZXN0aW5nL2NvaW5iYXNlLWFuZC1tYXN0ZXJjYXJkLXdhbnQtdG8tbWFrZS1pdC1lYXNpZXItZm9yLXlvdS10by1idXktbmZ0c9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thestreet.com', 'title': 'TheStreet'}",2.0,"[[0.0006757901282981038, 0.49071866273880005, 0.5086055994033813]]"
Nvidia expands Israel R&D operations - Globes - Globes,Nvidia expands Israel R&D operations - Globes  Globes,2022-01-18,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vZW4uZ2xvYmVzLmNvLmlsL2VuL2FydGljbGUtbnZpZGlhLWV4cGFuZHMtaXNyYWVsLXJkLW9wZXJhdGlvbnMtMTAwMTM5ODkwMdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://en.globes.co.il', 'title': 'Globes'}",2.0,"[[0.00020470611343625933, 0.001203380525112152, 0.9985918402671814]]"
