Date,Adj Close,Open,High,Low,Close,Volume
2023-10-18,421.903,425.91,432.19,418.25,421.96,62729400
2023-10-19,420.953,428.11,432.97,418.82,421.01,50123300
2023-10-20,413.814,418.9,424.7,410.78,413.87,47638100
2023-10-23,429.692,412.29,432.48,409.45,429.75,47853000
2023-10-24,436.571,430.77,436.97,426.91,436.63,40146300
2023-10-25,417.734,433.98,436.5,415.55,417.79,39837900
2023-10-26,403.206,418.53,422.56,398.8,403.26,54100100
2023-10-27,404.945,411.3,412.06,400.15,405.0,41678400
2023-10-30,411.554,410.87,417.66,404.81,411.61,38802800
2023-10-31,407.745,404.5,408.79,392.3,407.8,51796900
2023-11-01,423.193,408.84,423.81,408.69,423.25,43759300
2023-11-02,435.001,433.28,438.84,428.94,435.06,40917200
2023-11-03,449.989,440.2,453.09,437.23,450.05,42385500
2023-11-06,457.448,452.85,459.35,448.99,457.51,40073300
2023-11-07,459.488,457.19,462.18,451.58,459.55,34316500
2023-11-08,465.677,461.0,468.67,459.68,465.74,34671900
2023-11-09,469.437,474.67,482.3,467.5,469.5,54049600
2023-11-10,483.285,475.0,484.72,472.83,483.35,42124500
2023-11-13,486.134,483.2,491.16,480.99,486.2,38413600
2023-11-14,496.493,496.8,498.34,490.4,496.56,41695400
2023-11-15,488.814,499.35,499.6,482.0,488.88,47549700
2023-11-16,494.733,486.79,495.25,483.3,494.8,33975600
2023-11-17,492.914,495.24,497.17,490.07,492.98,32520500
2023-11-20,504.022,493.12,505.48,491.81,504.09,41412000
2023-11-21,499.373,501.26,505.17,492.22,499.44,56574700
2023-11-22,487.094,498.52,503.35,476.9,487.16,89942000
2023-11-24,477.696,484.7,489.21,477.45,477.76,29464500
2023-11-27,482.355,478.0,485.3,476.52,482.42,39566200
2023-11-28,478.146,482.36,483.23,474.73,478.21,40149100
2023-11-29,481.335,483.79,487.62,478.6,481.4,38200500
2023-11-30,467.637,480.24,481.1,464.22,467.7,52624700
2023-12-01,467.587,465.25,472.0,461.87,467.65,36880900
2023-12-04,455.039,460.77,460.77,450.1,455.1,43754300
2023-12-05,465.638,454.66,466.0,452.71,465.66,37171800
2023-12-06,455.009,472.15,473.87,454.12,455.03,38059000
2023-12-07,465.938,457.0,466.29,456.04,465.96,35082300
2023-12-08,475.038,465.95,477.41,465.5,475.06,35880300
2023-12-11,466.248,474.91,475.31,458.3,466.27,50972800
2023-12-12,476.548,460.46,476.66,460.46,476.57,37238700
2023-12-13,480.857,476.29,485.94,476.08,480.88,44779200
2023-12-14,483.477,483.9,486.7,474.22,483.5,39123200
2023-12-15,488.877,481.94,494.04,481.2,488.9,47947800
2023-12-18,500.746,494.0,504.33,491.5,500.77,41258700
2023-12-19,496.017,494.24,497.0,488.95,496.04,46444400
2023-12-20,481.087,496.55,499.99,480.98,481.11,39789400
2023-12-21,489.877,488.11,490.95,484.19,489.9,30042500
2023-12-22,488.277,491.95,493.83,484.67,488.3,25213900
2023-12-26,492.767,489.68,496.0,489.6,492.79,24420000
2023-12-27,494.147,495.11,496.8,490.85,494.17,23364800
2023-12-28,495.197,496.43,498.84,494.12,495.22,24658700
2023-12-29,495.197,498.13,499.97,487.51,495.22,38869000
